date,t,rr1,rr3,rr6,ff,raf10,rafper,u,vv,n,cl,cm,ch,day,week,precipitation,cloudy_day
2021-04-17 09:00:00,281.65,0.0,0.0,0.0,6.0,9.7,9.7,65,10000,10.0,30.0,23.0,10.0,2021-04-17,15,0,0
2021-04-17 12:00:00,285.95,0.0,0.0,0.0,7.7,11.5,13.2,44,15000,60.0,32.0,20.0,10.0,2021-04-17,15,0,0
2021-04-17 15:00:00,286.75,0.0,0.0,0.0,5.2,7.5,12.9,41,20000,25.0,34.0,20.0,10.0,2021-04-17,15,0,0
2021-04-17 18:00:00,284.85,0.0,0.0,0.0,5.1,8.2,8.8,42,20000,10.0,35.0,20.0,10.0,2021-04-17,15,0,0
2021-04-17 21:00:00,282.05,0.0,0.0,0.0,5.3,8.8,8.9,54,20000,0.0,30.0,20.0,10.0,2021-04-17,15,0,0
2021-04-18 00:00:00,279.25,0.0,0.0,0.0,4.5,6.9,7.1,70,20000,0.0,30.0,20.0,10.0,2021-04-18,15,0,0
2021-04-18 03:00:00,277.25,0.0,0.0,0.0,2.2,3.6,4.4,77,20000,0.0,30.0,20.0,10.0,2021-04-18,15,0,0
2021-04-18 06:00:00,277.75,0.0,0.0,0.0,2.6,4.4,5.9,82,14130,75.0,30.0,20.0,11.0,2021-04-18,15,0,0
2021-04-18 09:00:00,282.25,0.0,0.0,0.0,3.3,6.2,6.5,67,11360,33.0,31.6,20.0,10.25,2021-04-18,15,0,0
2021-04-18 12:00:00,286.85,0.0,0.0,0.0,2.8,6.1,7.1,54,13140,33.0,31.6,20.0,10.25,2021-04-18,15,0,0
2021-04-18 15:00:00,285.95,0.0,0.0,0.0,3.6,5.6,7.6,51,18480,90.0,38.0,20.0,10.25,2021-04-18,15,0,0
2021-04-18 21:00:00,281.65,0.0,0.0,0.0,2.3,4.6,4.7,65,13550,0.0,30.0,20.0,10.0,2021-04-18,15,0,0
2021-04-19 00:00:00,280.05,0.0,0.0,0.0,0.9,1.3,2.8,73,12000,0.0,30.0,20.0,10.0,2021-04-19,16,0,0
2021-04-19 03:00:00,278.05,0.0,0.0,0.0,1.2,1.8,2.6,83,12000,0.0,30.0,20.0,10.0,2021-04-19,16,0,0
2021-04-19 06:00:00,278.85,0.0,0.0,0.0,1.8,4.0,4.0,83,8160,0.0,30.0,20.0,10.0,2021-04-19,16,0,0
2021-04-19 09:00:00,285.35,0.0,0.0,0.0,2.5,5.1,5.1,59,9650,0.0,30.0,20.0,10.0,2021-04-19,16,0,0
2021-04-19 12:00:00,288.25,0.0,0.0,0.0,1.9,4.4,5.6,48,10200,10.833333333333334,31.5,20.0,10.0,2021-04-19,16,0,0
2021-04-19 15:00:00,290.05,0.0,0.0,0.0,0.9,2.2,4.8,41,19310,10.833333333333334,31.5,20.0,10.0,2021-04-19,16,0,0
2021-04-19 18:00:00,288.75,0.0,0.0,0.0,2.3,4.0,5.3,41,20000,25.0,34.0,20.0,10.0,2021-04-19,16,0,0
2021-04-19 21:00:00,284.45,0.0,0.0,0.0,2.7,4.1,4.1,58,20000,40.0,35.0,20.0,10.0,2021-04-19,16,0,0
2021-04-20 00:00:00,281.85,0.0,0.0,0.0,1.3,1.6,2.0,64,20000,60.0,30.0,20.0,11.0,2021-04-20,16,0,0
2021-04-20 03:00:00,279.85,0.0,0.0,0.0,0.5,0.9,1.1,72,20000,40.0,30.0,20.0,11.0,2021-04-20,16,0,0
2021-04-20 06:00:00,280.15,0.0,0.0,0.0,0.6,0.8,1.9,78,15000,75.0,30.0,23.0,11.0,2021-04-20,16,0,0
2021-04-20 09:00:00,287.75,0.0,0.0,0.0,2.2,3.8,4.1,53,15000,10.0,31.0,20.0,11.0,2021-04-20,16,0,0
2021-04-20 12:00:00,290.75,0.0,0.0,0.0,2.6,4.4,6.5,39,17860,32.5,30.333333333333332,21.0,10.666666666666666,2021-04-20,16,0,0
2021-04-20 15:00:00,290.35,0.0,0.0,0.0,1.0,2.5,5.9,38,19530,32.5,30.333333333333332,21.0,10.666666666666666,2021-04-20,16,0,0
2021-04-20 18:00:00,289.05,0.0,0.0,0.0,2.6,3.5,5.1,41,30000,10.0,31.0,23.0,10.0,2021-04-20,16,0,0
2021-04-20 21:00:00,285.45,0.0,0.0,0.0,1.4,2.3,3.1,52,25000,0.0,30.0,20.0,10.0,2021-04-20,16,0,0
2021-04-21 00:00:00,283.05,0.0,0.0,0.0,0.0,0.7,2.2,63,25000,0.0,30.0,20.0,10.0,2021-04-21,16,0,0
2021-04-21 03:00:00,279.85,0.0,0.0,0.0,0.7,1.0,1.3,78,25000,0.0,30.0,20.0,10.0,2021-04-21,16,0,0
2021-04-21 06:00:00,281.75,0.0,0.0,0.0,2.1,3.3,4.6,78,7030,32.857142857142854,31.6,20.0,10.0,2021-04-21,16,0,0
2021-04-21 09:00:00,288.55,0.0,0.0,0.0,3.3,7.6,7.6,55,12000,0.0,30.0,20.0,10.0,2021-04-21,16,0,0
2021-04-21 12:00:00,290.55,0.0,0.0,0.0,4.1,7.0,8.8,43,11280,50.0,38.0,20.0,10.0,2021-04-21,16,0,0
2021-04-21 15:00:00,290.45,0.0,0.0,0.2857142857142857,3.1,5.085714285714286,8.7,50,17000,90.0,31.6,20.0,10.0,2021-04-21,16,0,0
2021-04-21 18:00:00,287.45,0.2,1.0,1.0,4.0,6.0,6.9,64,7580,90.0,31.6,20.0,10.0,2021-04-21,16,1,0
2021-04-21 21:00:00,285.95,0.0,0.0,1.0,5.8,10.0,10.0,65,8000,0.0,30.0,20.0,10.0,2021-04-21,16,0,0
2021-04-22 00:00:00,283.05,0.0,0.0,0.0,6.6,10.2,10.2,78,8000,0.0,30.0,20.0,10.0,2021-04-22,16,0,0
2021-04-22 03:00:00,280.75,0.0,0.0,0.0,4.4,6.9,8.3,82,14000,10.0,35.0,20.0,10.0,2021-04-22,16,0,0
2021-04-22 06:00:00,279.55,0.0,0.0,0.0,6.4,9.7,10.8,80,16000,0.0,30.0,20.0,10.0,2021-04-22,16,0,0
2021-04-22 09:00:00,283.75,0.0,0.0,0.0,5.7,8.4,8.5,65,20000,0.0,30.0,20.0,10.0,2021-04-22,16,0,0
2021-04-22 12:00:00,288.55,0.0,0.0,0.0,6.5,12.3,12.3,48,17030,10.0,30.0,20.0,11.0,2021-04-22,16,0,0
2021-04-22 15:00:00,290.05,0.0,0.0,0.0,5.6,8.0,9.7,29,19910,25.0,30.0,20.0,11.0,2021-04-22,16,0,0
2021-04-22 18:00:00,288.35,0.0,0.0,0.0,6.3,9.2,9.5,29,30000,10.0,30.0,20.0,11.0,2021-04-22,16,0,0
2021-04-22 21:00:00,284.65,0.0,0.0,0.0,5.4,7.5,8.0,44,30000,10.0,30.0,20.0,11.0,2021-04-22,16,0,0
2021-04-23 00:00:00,282.05,0.0,0.0,0.0,5.0,8.0,8.3,54,30000,0.0,30.0,20.0,10.0,2021-04-23,16,0,0
2021-04-23 03:00:00,279.75,0.0,0.0,0.0,3.4,5.1,5.1,63,30000,0.0,30.0,20.0,10.0,2021-04-23,16,0,0
2021-04-23 06:00:00,280.45,0.0,0.0,0.0,3.6,5.1,5.1,63,15940,10.0,30.0,20.0,11.0,2021-04-23,16,0,0
2021-04-23 09:00:00,287.15,0.0,0.0,0.0,3.4,6.2,6.2,46,17480,0.0,30.0,20.0,10.0,2021-04-23,16,0,0
2021-04-23 12:00:00,290.95,0.0,0.0,0.0,5.6,9.1,10.4,28,25760,0.0,30.0,20.0,10.0,2021-04-23,16,0,0
2021-04-23 15:00:00,292.45,0.0,0.0,0.0,6.5,11.2,11.2,28,19540,0.0,30.0,20.0,10.0,2021-04-23,16,0,0
2021-04-23 18:00:00,290.85,0.0,0.0,0.0,6.2,8.5,9.0,28,23470,0.0,30.0,20.0,10.0,2021-04-23,16,0,0
2021-04-23 21:00:00,285.75,0.0,0.0,0.0,3.4,4.9,5.7,41,37110,1.4285714285714286,30.0,20.0,10.142857142857142,2021-04-23,16,0,0
2021-04-24 00:00:00,282.95,0.0,0.0,0.0,3.2,5.0,7.5,47,32300,0.0,30.0,20.0,10.0,2021-04-24,16,0,0
2021-04-24 03:00:00,280.75,0.0,0.0,0.0,2.9,4.5,5.5,58,20000,0.0,30.0,20.0,10.0,2021-04-24,16,0,0
2021-04-24 06:00:00,281.25,0.0,0.0,0.0,3.0,4.7,4.7,59,25000,10.0,30.0,20.0,11.0,2021-04-24,16,0,0
2021-04-24 09:00:00,287.05,0.0,0.0,0.0,4.5,7.5,7.5,48,25000,10.0,30.0,20.0,11.0,2021-04-24,16,0,0
2021-04-24 12:00:00,291.75,0.0,0.0,0.0,4.0,7.4,8.8,33,19390,40.0,30.0,20.0,11.0,2021-04-24,16,0,0
2021-04-24 15:00:00,292.65,0.0,0.0,0.0,5.9,8.8,11.0,30,17170,40.0,30.0,20.0,11.0,2021-04-24,16,0,0
2021-04-24 18:00:00,289.85,0.0,0.0,0.0,6.3,9.0,10.4,38,25000,75.0,30.0,23.0,11.0,2021-04-24,16,0,0
2021-04-24 21:00:00,286.35,0.0,0.0,0.0,6.8,10.8,10.8,46,25000,75.0,30.0,20.0,12.0,2021-04-24,16,0,0
2021-04-25 00:00:00,283.55,0.0,0.0,0.0,4.8,7.8,8.8,54,25000,90.0,30.0,23.0,10.857142857142858,2021-04-25,16,0,0
2021-04-25 03:00:00,281.45,0.0,0.0,0.0,5.5,8.1,8.3,61,30000,0.0,30.0,20.0,10.0,2021-04-25,16,0,0
2021-04-25 06:00:00,280.85,0.0,0.0,0.0,6.9,9.5,11.2,64,18030,0.0,30.0,20.0,10.0,2021-04-25,16,0,0
2021-04-25 09:00:00,285.45,0.0,0.0,0.0,7.1,11.8,11.8,53,15150,0.0,30.0,20.0,10.0,2021-04-25,16,0,0
2021-04-25 12:00:00,288.55,0.0,0.0,0.0,8.5,12.3,12.3,40,11940,25.0,30.0,20.0,11.0,2021-04-25,16,0,0
2021-04-25 15:00:00,289.75,0.0,0.0,0.0,8.1,11.6,14.8,34,20000,50.0,30.0,20.0,11.0,2021-04-25,16,0,0
2021-04-25 18:00:00,287.55,0.0,0.0,0.0,5.8,8.6,11.5,39,25000,90.0,30.0,20.0,12.0,2021-04-25,16,0,0
2021-04-25 21:00:00,284.05,0.0,0.0,0.0,8.2,12.9,12.9,46,25000,75.0,30.0,20.0,12.0,2021-04-25,16,0,0
2021-04-26 00:00:00,281.65,0.0,0.0,0.0,7.2,10.9,12.8,56,25000,75.0,30.0,20.0,12.0,2021-04-26,17,0,0
2021-04-26 03:00:00,279.55,0.0,0.0,0.0,5.5,7.5,10.3,65,25000,75.0,30.0,20.0,12.0,2021-04-26,17,0,0
2021-04-26 06:00:00,279.45,0.0,0.0,0.0,6.7,9.8,10.9,66,16740,75.0,30.0,20.0,12.0,2021-04-26,17,0,0
2021-04-26 09:00:00,284.65,0.0,0.0,0.0,5.1,7.7,8.9,50,14950,75.0,30.0,20.0,12.0,2021-04-26,17,0,0
2021-04-26 12:00:00,289.35,0.0,0.0,0.0,8.0,11.8,13.6,35,13970,60.0,30.0,20.0,12.0,2021-04-26,17,0,0
2021-04-26 15:00:00,291.05,0.0,0.0,0.0,7.5,11.8,11.8,30,15400,40.0,30.0,20.0,12.0,2021-04-26,17,0,0
2021-04-26 18:00:00,289.85,0.0,0.0,0.0,5.5,8.9,10.5,24,23660,25.0,30.0,20.0,12.0,2021-04-26,17,0,0
2021-04-26 21:00:00,285.85,0.0,0.0,0.0,6.4,10.2,11.5,37,30120,10.0,30.0,20.0,12.0,2021-04-26,17,0,0
2021-04-27 00:00:00,282.65,0.0,0.0,0.0,4.5,5.9,7.4,45,28890,0.0,30.0,20.0,10.0,2021-04-27,17,0,0
2021-04-27 03:00:00,279.65,0.0,0.0,0.0,4.0,5.4,6.5,62,19680,10.0,30.0,20.0,11.0,2021-04-27,17,0,0
2021-04-27 06:00:00,280.35,0.0,0.0,0.0,3.0,5.1,5.8,64,20000,25.0,30.0,20.0,12.0,2021-04-27,17,0,0
2021-04-27 09:00:00,286.05,0.0,0.0,0.0,3.0,4.6,5.2,45,15000,10.0,30.0,20.0,11.0,2021-04-27,17,0,0
2021-04-27 12:00:00,290.25,0.0,0.0,0.0,3.9,7.4,8.6,27,15000,10.0,30.0,20.0,11.0,2021-04-27,17,0,0
2021-04-27 15:00:00,291.85,0.0,0.0,0.0,4.5,9.5,9.5,25,20710,7.857142857142857,30.0,20.0,10.714285714285714,2021-04-27,17,0,0
2021-04-27 18:00:00,290.55,0.0,0.0,0.0,2.7,4.8,5.2,24,30000,0.0,30.0,20.0,10.0,2021-04-27,17,0,0
2021-04-27 21:00:00,285.65,0.0,0.0,0.0,2.7,3.5,5.1,38,30000,0.0,30.0,20.0,10.0,2021-04-27,17,0,0
2021-04-28 00:00:00,283.05,0.0,0.0,0.0,1.3,1.8,1.8,46,30000,0.0,30.0,20.0,10.0,2021-04-28,17,0,0
2021-04-28 03:00:00,279.25,0.0,0.0,0.0,1.0,1.5,2.1,64,28550,0.0,30.0,20.0,10.0,2021-04-28,17,0,0
2021-04-28 06:00:00,282.15,0.0,0.0,0.0,0.6,1.1,2.1,69,25000,10.0,30.0,20.0,11.0,2021-04-28,17,0,0
2021-04-28 09:00:00,289.95,0.0,0.0,0.0,1.7,3.4,3.4,39,19190,40.0,30.0,23.0,11.0,2021-04-28,17,0,0
2021-04-28 12:00:00,292.05,0.0,0.0,0.0,5.2,8.7,8.7,29,21130,75.0,32.285714285714285,21.428571428571427,10.333333333333334,2021-04-28,17,0,0
2021-04-28 15:00:00,289.85,0.0,0.0,0.0,5.9,9.8,9.9,59,19060,75.0,32.0,27.0,10.333333333333334,2021-04-28,17,0,0
2021-04-28 18:00:00,284.45,2.4,2.4,2.4,2.1,4.8,14.9,82,7630,75.0,39.0,20.0,10.0,2021-04-28,17,1,0
2021-04-28 21:00:00,282.25,0.0,0.0,2.4,0.6,0.9,4.6,90,4000,25.0,35.0,20.0,10.0,2021-04-28,17,0,0
2021-04-29 00:00:00,280.95,0.0,0.0,0.0,2.5,3.3,4.6,82,6230,10.0,30.0,20.0,11.0,2021-04-29,17,0,0
2021-04-29 03:00:00,280.85,1.0,1.2,1.2,2.9,4.0,5.4,87,10000,90.0,35.0,20.0,11.0,2021-04-29,17,1,0
2021-04-29 06:00:00,280.35,0.0,0.0,1.2,3.5,6.3,6.3,86,5190,10.0,35.0,20.0,11.0,2021-04-29,17,0,0
2021-04-29 09:00:00,283.15,0.0,0.0,0.0,3.8,5.7,6.0,73,9420,90.0,34.6,20.0,11.0,2021-04-29,17,0,0
2021-04-29 12:00:00,285.45,0.0,0.0,0.0,4.1,7.1,9.3,54,19480,90.0,34.6,20.0,11.0,2021-04-29,17,0,0
2021-04-29 15:00:00,286.35,0.0,0.0,0.0,3.5,5.7,7.2,47,28000,90.0,38.0,20.0,11.0,2021-04-29,17,0,0
2021-04-29 18:00:00,284.45,0.0,0.0,0.0,3.5,5.2,6.7,53,29380,90.0,34.6,20.0,11.0,2021-04-29,17,0,0
2021-04-29 21:00:00,282.45,0.0,0.0,0.0,4.0,5.8,6.4,66,19830,90.0,35.0,20.0,11.0,2021-04-29,17,0,0
2021-04-30 00:00:00,281.65,0.0,0.0,0.0,2.0,2.9,5.5,68,25000,100.0,35.0,23.0,10.0,2021-04-30,17,0,0
2021-04-30 03:00:00,280.75,0.0,0.0,0.0,2.5,3.4,4.2,69,25000,100.0,35.0,23.0,10.0,2021-04-30,17,0,0
2021-04-30 06:00:00,280.65,0.0,0.0,0.0,5.0,6.6,6.6,73,14690,90.0,35.0,23.0,10.0,2021-04-30,17,0,0
2021-04-30 09:00:00,284.85,0.0,0.0,0.0,3.4,5.5,6.7,51,14010,40.0,31.0,23.0,10.0,2021-04-30,17,0,0
2021-04-30 12:00:00,285.65,0.0,0.0,0.0,2.6,5.6,5.6,46,30000,90.0,38.0,23.0,10.0,2021-04-30,17,0,0
2021-04-30 15:00:00,286.55,0.0,0.0,0.0,3.1,5.4,5.9,41,30000,75.0,35.0,23.0,10.0,2021-04-30,17,0,0
2021-04-30 18:00:00,285.15,0.0,0.0,0.0,3.2,4.4,6.4,46,41390,75.0,31.0,23.0,10.0,2021-04-30,17,0,0
2021-04-30 21:00:00,283.55,0.0,0.0,0.0,3.9,6.5,7.8,51,26880,90.0,38.0,23.0,10.0,2021-04-30,17,0,0
2021-08-01 00:00:00,288.25,0.0,0.0,1.6,2.1,3.0,3.6,81,20000,25.0,30.0,23.0,10.0,2021-08-01,30,0,0
2021-08-01 03:00:00,287.75,0.0,0.0,0.0,1.1,1.6,3.1,86,20000,90.0,35.0,27.0,10.333333333333334,2021-08-01,30,0,0
2021-08-01 06:00:00,288.35,0.0,0.0,0.0,2.5,4.3,4.4,83,19980,50.0,35.0,20.0,11.0,2021-08-01,30,0,0
2021-08-01 09:00:00,291.75,0.0,0.0,0.0,3.8,5.7,6.5,67,18000,60.0,35.0,23.0,11.0,2021-08-01,30,0,0
2021-08-01 12:00:00,294.95,0.0,0.0,0.0,4.3,8.7,8.9,49,25000,75.0,38.0,20.0,10.0,2021-08-01,30,0,0
2021-08-01 15:00:00,294.85,0.0,0.0,0.0,3.6,7.0,7.3,49,25000,75.0,38.0,23.0,10.0,2021-08-01,30,0,0
2021-08-01 18:00:00,295.65,0.0,0.0,0.0,4.2,7.1,8.3,46,25000,60.0,38.0,20.0,10.0,2021-08-01,30,0,0
2021-08-01 21:00:00,292.05,0.0,0.0,0.0,2.3,3.7,5.5,63,25000,90.0,35.0,27.0,10.333333333333334,2021-08-01,30,0,0
2021-08-02 00:00:00,290.15,0.0,0.0,0.0,2.3,2.9,3.2,73,25000,90.0,35.0,27.0,10.0,2021-08-02,31,0,0
2021-08-02 03:00:00,288.15,0.0,0.0,0.0,1.3,1.7,2.3,84,19470,50.0,35.0,20.0,10.0,2021-08-02,31,0,0
2021-08-02 06:00:00,289.15,0.0,0.0,0.0,2.9,4.2,4.2,83,21500,100.0,35.8,23.25,10.0,2021-08-02,31,0,0
2021-08-02 09:00:00,292.55,0.0,0.0,0.0,3.6,5.9,5.9,69,19440,100.0,35.8,23.25,10.0,2021-08-02,31,0,0
2021-08-02 12:00:00,294.85,0.0,0.0,0.0,3.0,6.0,6.6,58,25000,90.0,32.0,23.0,10.0,2021-08-02,31,0,0
2021-08-02 15:00:00,293.65,0.2,0.2,0.2,1.4,5.5,10.2,70,19490,90.0,38.0,23.25,10.0,2021-08-02,31,1,0
2021-08-02 18:00:00,292.45,0.0,0.0,0.2,3.6,5.3,6.2,70,20630,90.0,39.0,23.0,10.0,2021-08-02,31,0,0
2021-08-02 21:00:00,289.85,0.0,0.0,0.0,0.7,1.0,1.7,82,21760,100.0,35.8,23.25,10.0,2021-08-02,31,0,0
2021-08-03 00:00:00,289.05,0.0,0.6,0.6,1.8,2.4,2.6,90,20000,90.0,35.0,23.0,11.0,2021-08-03,31,0,0
2021-08-03 03:00:00,288.65,0.0,0.0,0.6,1.3,2.5,2.5,93,20000,90.0,35.0,23.8,11.0,2021-08-03,31,0,0
2021-08-03 06:00:00,288.75,0.0,1.4,1.4,1.6,2.7,3.4,93,18000,90.0,38.0,23.8,11.0,2021-08-03,31,0,0
2021-08-03 09:00:00,291.25,0.0,0.0,1.4,1.9,4.0,7.4,69,25000,75.0,32.0,23.0,10.0,2021-08-03,31,0,0
2021-08-03 12:00:00,292.25,0.0,0.0,0.0,6.2,10.0,10.0,66,25000,90.0,32.0,23.0,11.0,2021-08-03,31,0,0
2021-08-03 15:00:00,292.15,0.0,0.2,0.2,4.8,8.0,9.4,52,25000,90.0,32.0,23.0,12.0,2021-08-03,31,0,0
2021-08-03 18:00:00,291.05,0.0,0.0,0.2,2.8,4.3,7.1,57,25000,90.0,31.0,27.0,11.0,2021-08-03,31,0,0
2021-08-03 21:00:00,289.35,0.0,0.0,0.0,1.7,2.5,3.6,74,21920,90.0,33.57142857142857,23.8,11.0,2021-08-03,31,0,0
2021-08-04 00:00:00,285.65,0.0,0.0,0.0,1.2,2.0,2.8,86,21870,10.0,35.0,20.0,10.0,2021-08-04,31,0,0
2021-08-04 03:00:00,284.75,0.0,0.0,0.0,1.1,1.9,2.2,93,17590,25.0,30.0,23.0,10.0,2021-08-04,31,0,0
2021-08-04 06:00:00,286.15,0.0,0.0,0.0,0.9,1.9,2.3,91,25000,90.0,30.0,23.0,10.0,2021-08-04,31,0,0
2021-08-04 09:00:00,292.65,0.0,0.0,0.0,2.7,5.7,5.7,60,25000,90.0,31.0,27.0,10.0,2021-08-04,31,0,0
2021-08-04 12:00:00,290.75,1.6,1.6,1.6,1.4,2.6,3.8,74,7350,100.0,38.0,23.25,10.0,2021-08-04,31,1,0
2021-08-04 15:00:00,293.05,0.0,1.2,2.8,1.5,3.0,4.7,65,25000,90.0,38.0,23.25,10.0,2021-08-04,31,0,0
2021-08-04 18:00:00,290.95,0.2,0.2,1.4,0.9,1.4,4.7,84,20000,90.0,38.0,23.25,10.0,2021-08-04,31,1,0
2021-08-04 21:00:00,290.35,0.0,0.0,0.2,0.9,1.4,2.0,89,22090,100.0,34.285714285714285,23.25,10.0,2021-08-04,31,0,0
2021-08-05 00:00:00,289.65,0.0,0.2,0.2,1.8,2.4,2.4,91,25000,90.0,35.0,20.0,10.0,2021-08-05,31,0,0
2021-08-05 03:00:00,289.55,0.0,0.0,0.2,1.7,2.9,3.7,88,25000,90.0,35.0,20.0,10.0,2021-08-05,31,0,0
2021-08-05 06:00:00,289.35,0.0,0.0,0.0,3.0,4.9,4.9,89,20000,90.0,35.0,20.0,10.0,2021-08-05,31,0,0
2021-08-05 09:00:00,292.65,0.0,0.0,0.0,3.4,5.5,6.3,69,20000,90.0,38.0,20.0,10.0,2021-08-05,31,0,0
2021-08-05 12:00:00,294.85,0.0,0.0,0.0,5.5,8.4,9.3,61,20000,75.0,38.0,20.0,10.0,2021-08-05,31,0,0
2021-08-05 15:00:00,294.85,0.0,0.0,0.0,7.2,12.7,12.7,56,30000,90.0,38.0,20.0,10.0,2021-08-05,31,0,0
2021-08-05 18:00:00,291.25,0.0,0.0,0.0,5.6,10.9,12.3,86,10000,90.0,38.0,20.0,10.0,2021-08-05,31,0,0
2021-08-05 21:00:00,290.35,2.4,2.6,2.6,4.8,8.3,10.8,95,20000,90.0,38.0,20.0,10.0,2021-08-05,31,1,0
2021-08-06 00:00:00,290.05,0.0,0.0,2.6,5.3,9.1,9.4,91,20000,90.0,38.0,21.5,11.0,2021-08-06,31,0,0
2021-08-06 03:00:00,289.35,0.0,0.6,0.6,5.8,9.2,10.4,89,35980,100.0,36.666666666666664,21.5,11.0,2021-08-06,31,0,0
2021-08-06 06:00:00,289.05,0.0,0.0,0.6,4.5,7.2,9.0,87,41780,90.0,38.0,21.5,11.0,2021-08-06,31,0,0
2021-08-06 09:00:00,290.65,0.0,0.0,0.0,5.8,10.7,11.9,79,34490,90.0,38.0,21.5,11.0,2021-08-06,31,0,0
2021-08-06 12:00:00,294.05,0.0,0.0,0.0,8.2,12.6,13.0,65,25000,90.0,38.0,21.5,11.0,2021-08-06,31,0,0
2021-08-06 15:00:00,294.95,0.0,0.0,0.0,6.4,10.0,13.6,56,13370,85.0,36.666666666666664,21.5,11.0,2021-08-06,31,0,0
2021-08-06 18:00:00,294.05,0.0,0.0,0.0,5.9,10.0,11.9,57,25000,75.0,38.0,20.0,11.0,2021-08-06,31,0,0
2021-08-06 21:00:00,291.25,0.0,0.0,0.0,3.6,6.2,7.7,69,25000,60.0,30.0,23.0,11.0,2021-08-06,31,0,0
2021-08-07 00:00:00,288.65,0.0,0.0,0.0,1.5,2.8,4.2,81,25000,25.0,30.0,23.0,11.0,2021-08-07,31,0,0
2021-08-07 03:00:00,286.95,0.0,0.0,0.0,2.3,3.4,3.4,89,25000,40.0,35.0,20.0,10.0,2021-08-07,31,0,0
2021-08-07 06:00:00,287.45,0.0,0.0,0.0,2.0,3.4,3.9,91,2550,90.0,36.42857142857143,22.0,10.666666666666666,2021-08-07,31,0,0
2021-08-07 09:00:00,291.95,0.0,0.0,0.0,4.8,10.9,11.5,72,23140,90.0,38.0,22.0,10.666666666666666,2021-08-07,31,0,0
2021-08-07 12:00:00,291.15,1.2,2.2,2.2,7.5,12.2,12.9,84,18000,75.0,39.0,20.0,10.0,2021-08-07,31,1,0
2021-08-07 15:00:00,293.55,0.0,0.0,2.2,6.4,10.6,13.3,63,22890,75.0,39.0,23.0,11.0,2021-08-07,31,0,0
2021-08-07 18:00:00,289.15,0.4,3.3,3.3,4.5,7.7,10.4,86,30000,75.0,39.0,23.0,11.0,2021-08-07,31,1,0
2021-08-07 21:00:00,288.75,0.0,0.0,3.3,4.2,8.7,8.7,86,48600,75.0,35.0,23.0,11.0,2021-08-07,31,0,0
2021-08-08 00:00:00,287.85,0.0,0.0,0.0,4.8,7.3,8.5,84,30000,60.0,35.0,23.0,11.0,2021-08-08,31,0,0
2021-08-08 03:00:00,286.85,0.0,0.0,0.0,4.6,7.7,7.7,90,19000,90.0,35.0,22.666666666666668,10.333333333333334,2021-08-08,31,0,0
2021-08-08 06:00:00,287.25,0.0,0.0,0.0,4.6,7.4,8.5,87,16200,100.0,35.857142857142854,22.666666666666668,10.333333333333334,2021-08-08,31,0,0
2021-08-08 09:00:00,290.35,0.0,0.0,0.0,6.6,10.1,11.3,74,25000,75.0,31.0,20.0,10.0,2021-08-08,31,0,0
2021-08-08 12:00:00,292.35,0.0,0.2,0.2,7.3,11.9,12.1,64,20000,60.0,39.0,26.0,10.0,2021-08-08,31,0,0
2021-08-08 15:00:00,294.35,0.0,0.0,0.2,8.4,13.0,13.4,46,19100,75.0,38.0,20.0,10.0,2021-08-08,31,0,0
2021-08-08 18:00:00,293.05,0.0,0.0,0.0,4.1,7.2,10.1,53,25000,90.0,38.0,20.0,11.0,2021-08-08,31,0,0
2021-08-08 21:00:00,290.25,0.0,0.0,0.0,1.7,2.5,6.3,70,25000,75.0,35.0,27.0,10.0,2021-08-08,31,0,0
2021-08-09 00:00:00,288.65,0.0,0.0,0.0,2.3,3.5,5.4,79,25000,75.0,30.0,23.0,10.0,2021-08-09,32,0,0
2021-08-09 03:00:00,286.95,0.0,0.0,0.0,2.3,4.1,5.3,85,25000,10.0,30.0,23.0,10.0,2021-08-09,32,0,0
2021-08-09 06:00:00,287.15,0.0,0.0,0.0,3.3,4.5,4.7,88,19690,90.0,30.0,27.0,10.4,2021-08-09,32,0,0
2021-08-09 09:00:00,289.75,0.0,0.0,0.0,3.5,5.1,6.6,85,20000,75.0,35.0,20.0,11.0,2021-08-09,32,0,0
2021-08-09 12:00:00,293.65,0.0,0.0,0.0,5.1,8.8,10.7,63,17440,75.0,32.0,23.833333333333332,10.4,2021-08-09,32,0,0
2021-08-09 15:00:00,294.55,0.0,0.0,0.0,5.6,8.0,10.6,59,25000,90.0,38.0,23.833333333333332,10.4,2021-08-09,32,0,0
2021-08-09 18:00:00,294.25,0.0,0.0,0.0,4.7,7.4,9.1,59,30350,75.0,31.0,23.0,10.0,2021-08-09,32,0,0
2021-08-09 21:00:00,291.45,0.0,0.0,0.0,1.8,2.4,4.1,72,25000,25.0,30.0,27.0,11.0,2021-08-09,32,0,0
2021-08-10 00:00:00,290.35,0.0,0.0,0.0,1.9,3.2,3.2,80,25000,60.0,35.0,27.0,10.608333333333333,2021-08-10,32,0,0
2021-08-10 03:00:00,289.15,0.2,1.0,1.0,1.5,3.1,3.8,94,20000,90.0,38.0,27.0,10.608333333333333,2021-08-10,32,1,0
2021-08-10 06:00:00,289.15,0.0,0.6,1.6,0.7,1.1,2.1,95,20000,90.0,35.0,28.0,10.608333333333333,2021-08-10,32,0,0
